"","logFC","logCPM","LR","PValue"
"Lrriq3",-17.9268829529766,-0.660590258023883,1186.34166503945,5.67088016503127e-260
"4930570G19Rik",-8.710773514559,3.55509279648258,689.460988037725,5.85472202488323e-152
"Negr1",-6.22183714149646,8.44515382143878,1962.10971089012,0
"LOC118567348",-10.3037605224447,0.419886141116969,230.736250206417,4.118886125105e-52
"Zranb2",-6.51741955575531,7.87299606617719,2466.65347457642,0
"Mir186",-9.56823837493055,2.05565616295051,506.015707897089,4.66755184786642e-112
"Ptger3",-9.85274443949378,1.73780381764794,600.541630747039,1.27640978086116e-132
"Cth",-10.0233433663703,1.73544780191876,901.125928875528,5.58544135703065e-198
"Ankrd13c",-7.19099800199046,6.44798911448063,2662.44071594705,0
"Srsf11",-6.61490695936331,7.61514353778585,1629.37435101417,0
"Lrrc40",-8.1800097814894,4.70402721394762,2723.93288942522,0
"Lrrc7",-6.29187205201308,8.15469200183331,1501.03823018306,0
"Rpe65",-10.3543659633116,0.461463100347783,146.859949675061,8.42067723477212e-34
"Wls",-7.72973147026555,5.5230169798845,577.911455800291,1.06753716206244e-127
"Gm11787",-11.4289544947751,-0.576207707505774,314.482066973922,2.30599718722721e-70
"Tmem68",-7.6578654516322,5.61436566593073,2499.64154608912,0
"Tgs1",-7.9135101961628,5.13049711665415,2367.25267681442,0
"Lyn",-8.83998044725496,3.21616693882915,309.253732166138,3.17537292763976e-69
"Rps20",-7.65336596461894,5.56189411536429,1896.5496921507,0
"Plag1",-9.45870210689651,2.43066682001754,878.551622574996,4.51338739764774e-193
"Chchd7",-8.19652585956984,4.72008211356386,2120.95154068651,0
"Penk",-5.8700941882996,8.59502565357997,62.9697428714856,2.09906455783796e-15
"Bpnt2",-6.9704738117921,6.8887706703729,2711.20663428807,0
"Fam110b",-7.56417941214548,5.69064043196251,1882.68494126986,0
"Ubxn2b",-7.64978439766309,5.59600783462431,2168.58112214597,0
"4930430E12Rik",-15.2162465861259,-0.821718116239664,541.217142536091,1.02481686777164e-119
"Sdcbp",-6.79448258156668,7.23488418138277,2317.31461563685,0
"Nsmaf",-7.74917721946177,5.41111067572175,1643.20865870555,0
"Tox",-8.48741260916347,4.07962433751882,597.392566396657,6.1792907523864e-132
"Gm11802",-12.4606002029275,-0.977284007905246,314.678120270969,2.0900268082453e-70
"Gm33539",-11.161040817966,0.0378431881962608,473.664582818142,5.10899193939082e-105
"Car8",-8.85225991141838,3.33993608799987,873.025668322127,7.17489180609936e-192
"Rab2a",-6.34299530582766,8.13194297307139,3188.85871949269,0
"Chd7",-7.99351986317322,4.99835459742139,2125.18869947255,0
"Clvs1",-8.64420558577772,3.73623240042711,1169.53911655126,2.54313721838669e-256
"Gm11816",-9.96046880612697,0.821580005010372,34.657777997082,3.93064929425511e-09
"Asph",-6.92826743521613,7.08475496750344,2592.0940040906,0
"4930412C18Rik",-11.0872699091044,0.589250998319419,770.233335572416,1.59964336169827e-169
"2610301B20Rik",-7.80804039889095,5.31581535643974,2498.07008281844,0
"Plekhf2",-9.03211087573646,3.0978736750829,1083.08892036449,1.56472199049305e-237
"Gm35429",-12.7398194967982,-1.22397721946197,285.805494837502,4.07871766584034e-64
"Ndufaf6",-9.18112882307755,3.11444133008635,1805.3648314443,0
"Trp53inp1",-8.39190107261011,4.15677226531072,839.419344617236,1.45157689464807e-184
"A630034I12Rik",-9.11044996332259,2.96385688082422,912.801893015459,1.61757604246774e-200
"Ccne2",-9.74747150668554,2.54412188191594,1964.71416505781,0
"Ints8",-8.15187013862819,4.70354735555486,1741.11891616883,0
"Dpy19l4",-7.72812233572448,5.42923576492331,2028.65398881811,0
"Virma",-7.59729432297929,5.7967904373825,3217.5661701359,0
"Rad54b",-11.2931496605962,1.00089337736124,1219.40675376625,3.6957123421159e-267
"Fsbp",-12.3677837686347,-0.736669260809138,452.88746755991,1.69717708310731e-100
"Gem",-9.45651154947916,2.19125095016493,317.73081586727,4.52047519209824e-71
"Pdp1",-7.04037107571251,6.79085018742406,1428.73641976709,1.19671011892955e-312
"1700123M08Rik",-10.998943281558,0.858427075919333,848.344127930895,1.66554680880723e-186
"Tmem67",-8.58899437322385,3.94749240846378,1782.81753754426,0
"Rbm12b2",-7.95857377435336,5.06310096750379,1896.09451395242,0
"Rbm12b1",-8.27541811819393,4.42584151179112,1388.2417051074,7.54291482055848e-304
"Cibar1",-7.82403653904174,5.41842015198122,3479.97095166381,0
"Gm46845",-10.1861877171604,1.17551291044469,593.030222495907,5.49282500242278e-131
"Triqk",-8.43806344558903,4.16644381654972,1286.51749118793,9.61992411532834e-282
"Runx1t1",-7.96652192266064,5.11039356316682,2457.73755347979,0
"Slc26a7",-9.98865562911459,0.311163898689807,24.1362484313041,8.97548041323286e-07
"Lrrc69",-9.70551302596969,2.02190990797981,771.532549521446,8.34713458777115e-170
"Otud6b",-7.31345419596169,6.20539455970584,2266.26856828469,0
"Pip4p2",-7.72373691306135,5.55986077864744,3227.17110683802,0
"Gm11837",-11.1446028727064,-0.327501963791973,316.489044955382,8.42706347843871e-71
"Necab1",-7.12283490703227,6.41952352414096,733.778876184471,1.35054534301792e-161
"Tmem64",-7.48084891844592,5.81962035332275,1935.12966132676,0
"Gm51436",-11.2970813123587,-0.651208339214912,203.841632511672,3.03068288493817e-46
"Calb1",-6.65044088815411,7.30076285272887,311.670191329883,9.44904365186035e-70
"Decr1",-8.36462644062635,4.27916014586633,1733.14757592287,0
"Nbn",-8.45331693304869,4.38262490734167,2945.03177071335,0
"Osgin2",-8.40473923108833,4.4349514131826,2853.39803968684,0
"Ripk2",-9.35610746733031,2.74259380881106,1396.5295830039,1.19277549574634e-305
"A530072M11Rik",-17.9300795485684,-0.456150705167846,1888.13279522441,0
"Gm30092",-11.0201431461129,-0.475038740557472,140.954757296149,1.64602065494257e-32
"Mmp16",-8.53116869506895,3.95215930533128,968.822417455134,1.0746225009089e-212
"Cpne3",-8.5798106948202,3.94843748120637,1394.13730679174,3.94826824777563e-305
"Rmdn1",-8.60944666921195,3.89102631232668,1122.58063640097,4.08467337205997e-246
"Wwp1",-7.49393083025189,5.92358750275556,937.711567408551,6.22248472230054e-206
"LOC108168933",-11.0200012766132,-0.093535140321104,394.339596275726,9.400590045341e-88
"Ttpa",-9.49575615906895,2.44171815344152,1084.18444876179,9.0433031682283e-238
"Ggh",-8.7807924597676,3.62958880670646,1668.00455402512,0
"Nkain3",-8.41164730364332,3.84470460407186,673.67482230414,1.58651305986128e-148
"Gm11872",-12.9528478558117,-1.37265002504653,270.697160690208,7.9977317255473e-61
"Ccnc",-7.95369192956318,5.16286458597437,3080.80946895155,0
"Tstd3",-8.82077089569257,3.8094451485911,2521.88600196443,0
"Usp45",-7.6984128402894,5.59308586451654,2781.23860871208,0
"Pnisr",-6.36554934466943,8.15396103870119,961.312752744936,4.60940805114266e-211
"Coq3",-8.55200371214805,4.12456473504154,2231.58634738989,0
"Faxc",-7.07960937536568,6.81064486518897,3365.15905689096,0
"Fbxl4",-8.53455563943148,4.18514915059894,2227.7965212283,0
"Pou3f2",-7.9047473638041,5.2284531990306,1522.39239523927,0
"Gm30731",-10.5267800395909,0.873614839399895,533.664433477854,4.50543354690287e-118
"Gm31145",-10.6745974553347,0.241548099359533,284.983230886811,6.1616541344349e-64
"Gm27243",-12.0192042363474,-0.779238352626315,274.045214204731,1.49037733842443e-61
"Mms22l",-10.3932079252359,1.38942703595763,949.800371777073,1.46601244417269e-208
"Klhl32",-8.58833252925491,3.79211293586179,853.636839464969,1.17736669360822e-187
"Ndufaf4",-7.90117163729557,5.16424532736499,2377.04416881612,0
"C230012O17Rik",-10.4478218432334,1.00529895256832,703.447332140648,5.3218390702617e-155
"Gpr63",-8.75244717331039,3.43341267720369,769.792671903926,1.99450907365653e-169
"Ufl1",-7.61905752915232,5.76322046514239,3036.22926661955,0
"Fut9",-7.07367354736637,6.69067055449877,1890.18384413383,0
"Manea",-7.90462027559547,5.29075328548346,2921.03084300862,0
"Epha7",-7.03834144289424,6.6073030677036,479.935510989368,2.20686789687549e-106
"Gm32412",-9.85944463211947,1.42526027502228,131.691031090994,1.74815708006655e-30
"Map3k7",-7.40461709416698,6.17654138172542,4002.94988708394,0
"Bach2",-9.31912704952335,2.74631724091808,1151.89691669922,1.73627983325094e-252
"Casp8ap2",-8.53131529868366,4.11748319985506,2093.72539596759,0
"Mdn1",-7.27142191614476,6.27387971793058,1622.75939364155,0
"Lyrm2",-8.26518056463089,4.40422489284034,1520.72626503638,0
"Ankrd6",-7.30185752328814,6.21110357828038,793.929651175031,1.12686134436398e-174
"Rragd",-6.52257178705015,7.70336826977586,610.236190825628,9.939788060978e-135
"4933421O10Rik",-8.61948791613136,3.98126320384381,1788.7432033097,0
"Ube2j1",-7.10607414778996,6.69616052980656,3082.52368533676,0
"Gabrr2",-17.8573556405673,-1.29763631028532,648.081562717984,5.83894540891023e-143
"Pm20d2",-8.66585417490777,3.84119302676258,1834.87844323157,0
"Srsf12",-8.21741379915216,4.66792348363988,2557.99400764764,0
"Pnrc1",-7.74467017453253,5.46914460065513,1506.21444639378,0
"Rngtt",-7.95576578597393,5.09686956983693,2407.62283865809,0
"Gm52726",-10.6772841413348,0.289088350798091,286.127004807528,3.47109245933789e-64
"Cnr1",-6.57927825295599,7.83681673299253,890.844271991657,9.59792245338597e-196
"Gm46882",-10.3112310535883,0.783457073132028,301.643895312457,1.44419273948067e-67
"Akirin2",-7.50674070611506,5.96488974103404,2371.76343642282,0
"Orc3",-7.41312316075366,6.08509580859491,2617.93607848854,0
"Rars2",-8.33231790713666,4.54860121413795,2767.07745282314,0
"Slc35a1",-8.32562798112541,4.52880445650987,2756.14981521538,0
"Cfap206",-10.8054417550512,0.592777523499256,564.969720213753,6.97503157482174e-125
"Gm136",-10.8811575678349,-0.608294802522703,27.9268956072214,1.25986330102042e-07
"Smim8",-9.0683768711725,3.26424078872482,1776.96042300371,0
"Zfp292",-7.53929955655593,5.81867758818191,2086.15087417892,0
"Mob3b",-9.69204921445315,2.23286557961103,1059.64885812924,1.9459168059196e-232
"C9orf72",-8.16242763669815,4.83445684377552,3162.45415803765,0
"Lingo2",-8.0553009413837,5.03136505125819,1488.6091294778,0
"Gm12371",-9.40228566750749,2.40704777954014,292.676999407112,1.29799030952953e-65
"Aco1",-7.88362893492083,5.39121865016848,3733.27324709153,0
"Ddx58",-9.35608540891136,2.46454010643133,583.165259249951,7.68379237181012e-129
"Topors",-8.0839603019494,4.92654864929531,2795.34996169402,0
"Smim27",-18.4052148749931,-0.511330270384059,2427.64735673932,0
"Ndufb6",-7.66702460084031,5.61873241631199,2625.77748273808,0
"Tmem215",-10.7359031766089,0.808025663465674,537.943664410616,5.28184367504914e-119
"Aptx",-7.94944345571578,5.20378564270956,3741.55238464834,0
"Gm6297",-10.184945550342,1.72426553537469,1325.34345419721,3.51377850575121e-290
"Dnaja1",-6.91262095526107,7.03416496129296,3246.34217571473,0
"Smu1",-7.54771469855389,5.96187150549663,4087.54190858881,0
"B4galt1",-9.33787194072805,2.65743394630188,1230.13906792367,1.71911939063898e-269
"Bag1",-7.00541788877153,6.81127009993937,1574.67324679763,0
"Chmp5",-7.33502559702893,6.20122736829301,3427.59118736707,0
"Gm52692",-17.8715928865809,-0.719629229964429,1291.58981957567,7.6010990732314e-283
"Nfx1",-7.06498279669961,6.6620149961155,1635.83927328319,0
"Nol6",-6.89717035182436,7.016553285238,2051.82410811718,0
"Ube2r2",-7.31094810628014,6.28567169143123,3050.15485046576,0
"Ubap2",-7.51518246901096,5.95692690730501,4181.98501894992,0
"Dcaf12",-7.72199129375805,5.58311733548691,3033.11101984222,0
"Gm46891",-10.9997579286561,1.1625041241114,1344.86068604783,2.01600517201124e-294
"Ubap1",-7.70615684723307,5.55219128688541,2948.98972998034,0
"Kif24",-10.6033261782014,0.864080769947916,678.389232660998,1.4969682255782e-149
"Nudt2",-8.8509651553457,3.52592549948038,1720.34168683105,0
"Myorg",-7.69896867225917,5.54311389129786,1677.02681294187,0
"1110017D15Rik",-11.0054424411561,0.611399264406862,765.424238171414,1.77689567613215e-168
"Fam219a",-6.75137346305333,7.39450021305274,3361.39065052609,0
"Dnaic1",-9.7987669860478,2.09100512310541,1043.03310614569,7.9545279269777e-229
"Enho",-7.91709954468639,5.12401704647002,1181.00624581208,8.18840249904189e-259
"Cntfr",-7.26719057899642,6.32202786549298,2076.33678056577,0
"Rpp25l",-8.84216245960515,3.44665573188732,1245.51667033612,7.82363853905138e-273
"Dctn3",-7.37516795579345,6.23744250859582,3539.75366119527,0
"Arid3c",-12.1584257991933,-2.31546905139438,139.824490003614,2.9079965645396e-32
"Sigmar1",-8.0367641792765,4.97457567383393,2716.18123444621,0
"Gm42274",-9.59899860872764,2.22710543151374,738.524771485167,1.25474347613202e-162
"Galt",-8.05846757223735,4.99156123638024,2315.25960024293,0
"Il11ra1",-8.77743323198074,3.64982310748467,1731.89452243498,0
"Ccl27a",-7.32201211090436,6.26530150478178,1319.13655541175,7.84518398192697e-289
"Fam205a4",-9.31064223807235,2.55737683241613,533.492400839006,4.91091878983141e-118
"LOC118568645",-8.62410829283185,3.73514300753737,1022.0934434397,2.83138971474839e-224
"Gm29801",-9.85004087470946,2.16551481630514,1355.71170992873,8.84055021526289e-297
"Gm29804",-9.27862802883324,2.57025819431453,629.099990694164,7.84450130771528e-139
"Ccl21d",-10.0323550343432,1.65270048467293,835.558767483091,1.00265686108087e-183
"Gm20878",-10.4689893273971,1.26533877701251,865.935932021651,2.49516120558237e-190
"4933409K07Rik",-8.26107762144108,4.39644464514341,1105.97862197858,1.6575574355836e-242
"Gm7819",-10.207768747893,1.40741923394475,706.900490057303,9.44403678848668e-156
"Gm3893",-10.9742564824063,1.16528533598681,1131.90549139212,3.84147192559555e-248
"Gm13304",-10.0546246865694,1.13216285725297,376.678785827064,6.57733572301736e-84
"Gm13306",-8.87029464946587,3.39163131810629,520.366006707576,3.5229975300938e-115
"Gm13305",-11.4181009552502,0.314934195010826,702.497179716986,8.56401435572956e-155
"Ccl21b",-8.96169868224619,3.15085155199096,685.274067564065,4.76434703703392e-151
"Gm5859",-9.4006645309349,2.50120658318478,996.329976154839,1.12719293419695e-218
"LOC118568644",-9.78835808456803,1.94988432804049,957.409672719241,3.25139571505819e-210
"LOC101055676",-10.8163219461693,0.597622483095365,626.350835617773,3.10802699441211e-138
"Gm21953",-10.078720531982,1.26662042340687,380.489590999178,9.73575798632179e-85
"Fam205a3",-9.15960791913926,2.79024464354721,780.237021027951,1.06894542797336e-171
"Gm46892",-8.59127753805279,3.7676656889441,800.704406931227,3.79236789902952e-176
"Gm21586",-9.76225653572956,1.92876721783913,606.815155017154,5.51394465420289e-134
"Gm3883",-8.04723266001352,4.80959531441589,993.115076721275,5.63384905003196e-218
"Gm52694",-18.554110402588,-1.65101616721477,537.648150169466,6.1245548214021e-119
"Fam205a2",-9.18202081583021,2.7976145536462,693.006393127159,9.9202079162034e-153
"Ccl19-ps2",-12.2312146035451,-1.35332142092122,220.708307705557,6.33701482720731e-50
"Gm52989",-10.0774290378739,1.57249162789746,924.420938510739,4.8203698475688e-203
"Gm10591",-10.44027819627,0.741454730481695,478.63682857893,4.23026521094055e-106
"Ccl27b",-8.77156549080864,3.46690143418805,631.240892040556,2.68496803147417e-139
"Il11ra2",-11.5545394546648,0.753894354653777,1196.21942001965,4.04506688360355e-262
"4930578G10Rik",-9.58300678780924,2.11284588519177,443.965490099607,1.48392322955161e-98
"Gm2192",-8.86764993659078,3.33290373735439,903.832222442452,1.441264147069e-198
"Ccl21a",-12.3595201470168,-0.475564554345025,492.680397950955,3.720413993327e-109
"Fam205a1",-9.81591802887846,1.92530913120661,846.926003698722,3.38735762369373e-186
"Fam205c",-10.3226000238849,1.42102312147221,836.332599792258,6.80638082353312e-184
"Phf24",-6.17311931351476,8.44823725443654,972.383236871213,1.80816812545793e-213
"Gm52697",-10.5907265715194,0.64541450139181,435.664537140665,9.50649747609845e-97
"Dnajb5",-6.81197965659257,7.32046035815481,998.333584415694,4.13508918003507e-219
"Vcp",-6.8246212925092,7.23728562306359,3310.15067014959,0
"Fancg",-8.7035533840608,3.69950551678967,1308.50458223625,1.60347193404421e-286
"Pigo",-8.14643423907381,4.82530795463753,2158.00058740296,0
"Stoml2",-7.88071156296018,5.35901023903244,3624.00075944136,0
"Fam214b",-8.01019547292888,5.14957696713158,3052.26018285765,0
"Unc13b",-7.70810730306112,5.58850472257299,1479.25557387366,1.48219693752374e-323
"Atp8b5",-16.2658095324481,-1.1449465967841,471.889351964072,1.24346525176594e-104
"Rusc2",-6.8749790777913,7.19241701160864,3186.46636565968,0
"Gm52698",-19.4142628969166,-1.28174425590002,1050.60817795927,1.79531273934446e-230
"Fam166b",-11.1782070195482,-0.715295158460384,132.288272384512,1.29396620893247e-30
"Tesk1",-7.31380110203821,6.28318856121723,2561.26527924529,0
"Ccdc107",-8.84583186269084,3.76553134451063,2825.49121866013,0
"Arhgef39",-10.3767603505994,0.377284268748739,115.939565750126,4.90003372714551e-27
"Car9",-11.4908918833356,-0.942909014834256,82.0116088501638,1.35289708798098e-19
"Tpm2",-8.83293770136523,3.20817266234646,272.22175865254,3.72129284414312e-61
"Tln1",-7.57434090061072,5.86274736873136,2891.53014140511,0
"Creb3",-7.84801021233421,5.3563259321843,3315.40108618984,0
"Gba2",-7.09492318317363,6.68530312724015,1850.37521191782,0
"Rgp1",-7.82814845387626,5.46381070339534,3245.24398268358,0
"Npr2",-7.55523619591381,5.89612039443518,2105.31636498315,0
"Spag8",-12.2723644862555,-0.00986427346212586,718.113536583485,3.4424501934765e-158
"Hint2",-8.88204881819363,3.68427510362795,2331.95352448619,0
"Fam221b",-12.2467516646911,0.161173724374962,867.41980408465,1.1871591713265e-190
"Tmem8b",-7.11882277563173,6.66778068243988,2621.98027213586,0
"Hrct1",-18.4175310338632,-0.590656795221813,2060.67572396729,0
"Spaar",-11.1267706984592,0.104126969109506,498.288785853337,2.24025377548492e-110
"Reck",-8.40183681092643,4.11789602259564,993.232206829205,5.31306548601981e-218
"Glipr2",-10.3608824339401,1.53029920679906,1139.9431638918,6.88026925360773e-250
"Clta",-6.67082467265923,7.49849448418413,3122.63734575301,0
"Gne",-7.70064639881967,5.54597527436954,2618.92195429373,0
"LOC115489981",-12.0082253504825,-0.996469947674392,268.2027766564,2.79647542275089e-60
"Rnf38",-7.733123427178,5.53909340491725,2727.48273777377,0
"Melk",-10.4161116313612,0.811491709864437,389.748926466145,9.38720532848091e-87
"Pax5",-12.2203090594185,-1.28248013156676,190.838227987498,2.08624854475363e-43
"Zcchc7",-8.19495403281473,4.62007004260756,2317.75241959647,0
"Grhpr",-8.27167145002974,4.55893020420732,2128.72734200119,0
"Zbtb5",-8.57842480657423,3.94143050479309,1242.14217614263,4.2340799642945e-272
"1700055D18Rik",-12.5234170944286,-1.25093613887391,310.839921574427,1.43302648434792e-69
"Polr1e",-9.24984667031332,2.88852572530669,1537.27836032009,0
"Fbxo10",-7.67213661164201,5.55421630756818,2190.41206547729,0
"Tomm5",-8.53815744716537,4.13100858194862,2252.68783644413,0
"Frmpd1",-8.93604612437388,3.48002385902272,1579.14832253134,0
"Trmt10b",-8.67808387608033,3.90762827717691,2403.46045277435,0
"Exosc3",-8.9001197284489,3.60649473494312,2265.26027022851,0
"Dcaf10",-8.26737597383532,4.65646162740604,3278.28659120331,0
"Slc25a51",-7.18626173615289,6.489863888011,3632.54985079059,0
"LOC118568650",-10.4959010143329,0.916037247587063,595.524908829483,1.57460997591591e-131
"Shb",-8.24412124941381,4.44335038897717,966.966546305073,2.72062533931832e-212
"Gm12408",-11.4920354781281,-1.08393375458194,154.484496065963,1.81488192687978e-35
"Aldh1b1",-8.4153810581422,4.19409861164371,1189.18454957119,1.36712136938197e-260
"Igfbpl1",-8.53900118208108,3.97211167646122,136.968460505759,1.22515660844213e-31
"Stra6l",-11.8266934437083,-1.33473656175626,137.7019228309,8.46796153475743e-32
"Ccdc180",-11.3714180158106,-1.08322523021701,28.6176296140934,8.81757300488276e-08
"Tdrd7",-7.67677731807223,5.54743032257259,2012.78875661735,0
"Tmod1",-7.63014816440481,5.67182382039855,2102.34378892568,0
"LOC118568651",-9.17676213318138,2.70189573756942,324.730240510954,1.35075211509074e-72
"Tstd2",-8.8521055636734,3.72775398793326,2368.53364781532,0
"Ncbp1",-7.43369840485293,6.05732306981096,3918.61803962498,0
"Xpa",-8.96218192799239,3.37646520297264,1345.76541643242,1.28199437227009e-294
"Gm12446",-18.5704139640274,-1.19648593945336,896.071211797185,7.01284339588137e-197
"Trmo",-10.0730258078879,1.80705453566914,1076.47176155714,4.29203491600446e-236
"Anp32b",-7.41897968431852,6.06383831727485,2803.37165657336,0
"Nans",-8.53582371543506,4.10595279353736,1687.92929351938,0
"Trim14",-10.9566022888026,0.206465600083341,358.746603913226,5.27847727036268e-80
"Coro2a",-8.19836184673841,4.63628263477916,1389.67071834268,3.68985952733964e-304
"LOC118568652",-11.6615150580336,-1.62317375164666,411.156689890011,2.05279529916574e-91
"Tbc1d2",-10.0514510822728,1.37393883929635,434.923889624673,1.37790062387692e-96
"Gabbr2",-6.5564128801504,7.77203761050735,1031.30161918848,2.82179798476123e-226
"Anks6",-8.77205138376429,3.68709018821052,1607.19404567655,0
"Galnt12",-10.2243317832602,1.10001241174945,512.231152276757,2.07387163432645e-113
"Gm52731",-19.025473552446,-1.20707780067811,1417.8564863148,2.76817849444586e-310
"Gm12426",-11.0017461304737,-0.406278061255768,244.638251734614,3.83176634107409e-55
"Col15a1",-9.54470895820056,2.23919610372678,725.622733468883,8.01703190738571e-160
"Tgfbr1",-7.87663217272156,5.18456015008927,1362.75447443733,2.60638716565489e-298
"Alg2",-6.81681097198202,7.23729208875757,3676.30625097791,0
"Sec61b",-9.63982930998885,2.47836702246297,1492.78289482754,0
"Gm46853",-10.852841742437,0.565458410743772,721.296632448933,6.99373923645969e-159
"Nr4a3",-7.86810786598533,4.964461580621,144.145134963077,3.30262577135027e-33
"Stx17",-8.00728562350469,5.10976861219733,2930.61876940849,0
"Erp44",-7.70030257809226,5.51344614522709,2198.15156870052,0
"Invs",-8.27257540309325,4.54086584266914,2093.16792571495,0
"Tex10",-8.44004287962446,4.26279067858466,2020.18298526405,0
"Msantd3",-8.31292599998705,4.45426747715954,1468.14904380431,3.26577391901064e-321
"Tmeff1",-6.895337296731,7.0052369759863,1885.41921390067,0
"Cavin4",-13.9818669415251,0.108896307959709,965.398447652559,5.96387778917952e-212
"Plppr1",-7.66351535655051,5.2210020991311,259.666392909023,2.0287787914987e-58
"Mrpl50",-7.82081671170627,5.34932808897931,3007.02314415901,0
"Zfp189",-8.65453263984496,3.46534162758273,387.275114417997,3.24409391784542e-86
"Aldob",-10.3273861439974,0.757698089802973,405.788102576456,3.02663316486005e-90
"Pgap4",-7.56157763963544,5.8096012945282,2758.13859833275,0
"Gm33106",-11.0092195411182,0.158963281501571,452.93614491605,1.65628004326003e-100
"Gm33159",-12.0595139141511,-1.53259909380988,153.714786293747,2.67337397369925e-35
"Rnf20",-7.16857472393206,6.60905098513868,3219.93130440668,0
"Grin3a",-7.56940865420326,5.55689059868906,891.810892479316,5.91620616885088e-196
"Smc2os",-12.6081848280056,-0.831449680398938,506.193596680176,4.26957912901027e-112
"Smc2",-8.59645083918342,3.92449943624712,1269.07766657324,5.93117270276326e-278
"Nipsnap3b",-8.7870375233647,3.65236406660891,1580.04612328973,0
"Abca1",-7.45904510843895,5.9716118943132,1027.12295559608,2.28449975595135e-225
"LOC118568658",-10.6785937227703,0.60113014367153,566.463422547893,3.30081737496769e-125
"Lexis1",-11.293359138167,-0.204997172654439,451.08493918915,4.18796862099736e-100
"Slc44a1",-7.13887536512078,6.60890377409121,2374.65838672193,0
"LOC118568660",-16.508494546633,-1.35993522910919,368.12853132697,4.7827050592812e-82
"Fsd1l",-7.91947590981183,5.22536298876805,2980.87658752142,0
"Fktn",-7.30228414636739,6.1079390552727,1520.07732883408,0
"Tal2",-17.3544597216169,-1.5310703552541,518.323041589953,9.8036437314736e-115
"Tmem38b",-8.6510103282084,3.68759380751803,1477.53210652343,2.96439387504748e-323
"Zfp462",-7.46557268769188,5.94321685040666,2425.95368048644,0
"Rad23b",-6.53139766564097,7.83737106792903,3418.51527697693,0
"Klf4",-9.09245124305535,2.54507088575998,266.587682215035,6.2896470088843e-60
"Elp1",-7.23607371307101,6.53687991120737,3435.73832122167,0
"Abitram",-8.30169793695082,4.58762544960559,3322.5976822376,0
"Ctnnal1",-8.43030727706725,4.3649755421017,2223.79541789733,0
"Tmem245",-7.35578716269253,6.14975230664616,1987.49915765103,0
"Frrs1l",-6.86653081253778,7.22403589674394,2232.09503262834,0
"Epb41l4b",-7.7621361252264,5.36912348744767,1616.70281269582,0
"Ptpn3",-7.64651312309228,5.72520015733148,662.32100859693,4.6727537611158e-146
"Gm12536",-18.8623564482202,-1.09590344115048,1120.6901147044,1.05206908152413e-245
"Gm12538",-15.91128930753,-0.56681299188639,775.249075916456,1.29856335328798e-170
"Pakap",-6.93643682157923,7.08122218215839,1562.72289680011,0
"D630039A03Rik",-18.3608613643271,-1.40419398220253,688.845852965675,7.96662601200083e-152
"Txn1",-7.76537309486876,5.43901748602053,2342.11347335859,0
"Svep1",-10.1698912800374,0.292360058932085,58.8219323338028,1.7260650218452e-14
"Musk",-9.39117809891726,1.9548722990496,42.1797924581812,8.32558769332034e-11
"Lpar1",-7.80807443558942,5.25199019575579,1482.72062444716,0
"Ecpas",-6.84362704626005,7.14776997984822,3255.35754492951,0
"Zkscan16",-6.9828214362555,6.74882031231811,831.849827675758,6.41951336164796e-183
"Ptgr1",-18.1680796801469,-0.207572746273597,3236.15791610204,0
"Dnajc25",-9.67569587350778,2.12447776370482,922.193356274993,1.46999704362058e-202
"Gng10",-7.61656529691149,5.62357008168815,2564.92707693168,0
"Shoc1",-18.2528071749492,-1.06492532859016,946.065371413434,9.50684644902228e-208
"Ugcg",-7.47105310861195,5.99416409452286,2296.88442544054,0
"Susd1",-8.57139026541666,4.04501403150075,2367.62375424577,0
"Ptbp3",-8.06837824335974,4.75763594430364,1320.0787233041,4.89620023953191e-289
"Hsdl2",-8.03807508872491,5.01136058105942,2902.28556555154,0
"E130308A19Rik",-8.4572413365776,4.072519747115,951.010622928759,7.99942960173561e-209
"Inip",-8.31321382509499,4.48234487758282,2737.43129365988,0
"Snx30",-7.56352268130574,5.91904738231335,3611.01715210397,0
"Zfp37",-8.39992218579206,4.38013549230569,2090.38722376809,0
"Slc31a2",-9.01955245404325,3.34670606453717,1970.43478212493,0
"Fkbp15",-7.67049601568174,5.72407917949553,3546.44034647205,0
"Slc31a1",-8.1412172472766,4.79020589591309,2356.46906462026,0
"Cdc26",-8.24361853877574,4.58225156652906,2159.73743933302,0
"Prpf4",-8.15526639470219,4.72621709762116,2143.48358768832,0
"Wdr31",-9.1867682260741,2.85422021222015,914.352935340052,7.44204482764032e-201
"Bspry",-15.5226740755113,-0.478196630589507,725.328044067794,9.29164409962864e-160
"Hdhd3",-9.84787427102928,2.26491154696435,1468.34683688653,2.95451256213065e-321
"Alad",-8.33949955998371,4.54882332147775,2705.44138304051,0
"Pole3",-8.45586477431676,4.26332470230577,2287.01374988233,0
"4933430I17Rik",-11.2593985857438,0.0281340899919342,559.544861633418,1.05591022178165e-123
"Rgs3",-8.1899114726922,4.65070230916409,1145.31802835131,4.67141851101492e-251
"Gm52741",-17.4783684682388,-0.928359342676844,786.806334923083,3.98686121041107e-173
"Zfp618",-8.88040808223031,3.2989259143488,634.354900413043,5.64515091430515e-140
"Col27a1",-9.05913181759636,3.04235025497844,797.770303810175,1.64754791188147e-175
